"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Senegal","SEN","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","5.18570914255023","4.84496823605349","5.01666305194035","5.27467670631651","5.26916958057249","5.43227046222484","5.37036248890981","5.47693535874502","16.86430867046","16.2522493308961","15.5787303228458","16.4468702108475","15.6057248209026","16.5043764229029","15.4644503441586","15.933773446562","16.3688800648868","16.8801217457187","19.2614846353482","19.9852459891554","23.0351210767583","21.4846405439363","18.4660353328923","17.5981370101796","16.742382529003","16.1863210699508","16.3500620758628","16.3066990891119","16.8529521875874","16.4198335764995","17.0879039399212","16.0953898921598","16.0408336336672","14.9213280338116","13.3450872023032","12.3144923137639","12.8031331514298","12.4296583607673","11.8321263753652","12.4661115181788","12.0861305779367","11.403967254473","12.1765581492826","12.0382995461628","12.6790636644135","12.4486735029545","12.869881187405","13.5873050542098","12.788197053837","13.5676551477361","14.1628239594365","14.8307179076936","14.5744556263971","14.5997172827542","14.7346215191571","14.2992772620651","14.0312810079519","13.6339715657972","13.7845127022944","14.0107520113065","14.7045678068894","14.5881975045495",
"Singapore","SGP","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","7.52757949383517","8.89477506728756","9.39390345154786","9.85760056959772","10.3244191144235","10.363319479823","10.5172208318436","10.1664951581836","10.3313170195216","11.0700017712003","11.834742231218","12.4778135326628","11.9834262794647","10.8180384008619","10.210888913135","10.4758644299897","10.3796472799499","10.5838612626275","10.7965142277531","9.72792462111895","9.64916349692303","9.38850817079599","10.7209280425647","10.7123338062957","10.6114487280256","13.394089489707","12.6719438921861","11.513188948287","9.8565848746919","9.73307127070471","9.51493992960933","9.24858803098438","8.82616856766706","9.01248020130082","8.17055423373734","8.25118729778176","8.95385970545865","8.75986450017623","9.49364662390425","9.3867797131673","10.5041646441155","11.6099265565097","11.8403288872956","11.4140839970397","10.318670184588","9.89714323321879","9.90693550272105","9.13612734398836","10.1132139112862","9.92997384864082","9.691568385966","9.23684263701949","8.85786688468844","9.74421772737465","9.6310320219758","10.1909083158792","10.2641968637832","10.1932685496598","9.97348843676173","10.276640950498","12.3260093097299","11.5496166789694",
"Solomon Islands","SLB","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7336523125997","20.8113277570013","35.1165025222196","33.3872684692357","31.3077964062852","30.4256026600166","30.58654913081","31.544939942013","24.5587059474752","25.4855176369372","30.5594308778581","30.5188674456616","29.5651921906547","29.083214767794","25.979918570147","26.832514730951","27.6258123016473","25.1216612506935","",
"Sierra Leone","SLE","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","8.12574614114904","7.71328398909233","7.38255033557047","7.79889152810768","7.74874283013919","6.60647434485796","6.82304421028788","9.03611606503823","8.53304596467426","8.88018900108734","8.88538039521018","10.3397528815344","8.91206764954185","8.97716773384009","7.63479438246145","8.144462814259","8.42059714409347","6.9726048599288","8.57588033655344","8.88012366078567","6.93167246748489","7.91294350914348","6.30831643002028","9.37166272186861","6.70456213446254","7.28263226514136","7.79989022828451","9.74331815439111","8.50022527098775","10.0999080909739","10.6999518336753","8.8000705599326","10.8706182487527","9.00694916290089","8.9311888689247","11.465143776952","14.3331038132408","13.0207209895975","13.9241039189649","11.826593083486","10.3634307955356","9.88617095832977","10.0989496155412","8.64646187591551","9.65365486831351","10.5131302216528","10.3997147358601","10.0732507029687","10.2009838848382","8.70578986671597","7.14560508252979","10.2457722342962","12.437884234108","10.4653744895082","9.2405640383603","8.56636626724428","8.08971349443208","7.32470837630415",
"El Salvador","SLV","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","8.66335505628219","8.7141750580945","9.14976439254251","9.41609794247168","10.4478749761769","10.7227341736398","10.1676053013186","10.6700851454436","10.4747906151201","10.8723317405816","11.1924924531085","12.020890441833","11.2291099104884","12.5973477921713","13.1630311800023","13.9889650132896","15.8291623513812","15.778233696972","15.8294479515124","16.0361979957088","15.4905211036635","14.1810965517812","13.745705014328","12.7316725061338","12.1941341726699","9.88078042398401","10.1763833980054","9.82984086436313","9.26497093859631","9.26564813011044","9.77007249908487","10.9275816752271","10.883207860637","11.8270781858379","12.5114219469937","13.0857417139691","13.8066587499504","14.0156943156484","13.8076841187215","13.7705773417978","13.9948292284665","14.3343485486463","14.3442032712684","14.7107143035844","16.1016997299112","15.7115815766764","15.7558896813119","15.7574411476586","16.3058820533528","15.9541672881589","16.497441787438","16.3164393340948","16.1331092000982","16.1096582163919","16.0320209633966","19.8036723497355","19.6512572319809",
"San Marino","SMR","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.9905353841669","19.696629853926","19.867108852768","19.4112752308576","19.5202935432042","21.6198092913836","",
"Somalia","SOM","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","8.40185404366279","8.64863794997285","7.80024233098397","8.37488766112959","8.72216146440429","8.29456043737488","9.3124456048738","9.30304450507259","9.82421875","10.1049148873511","10.3179520590076","9.70216058320692","20.4789890959636","19.5296652716033","24.5974048971373","20.3137443008162","16.942808964844","14.1002897561928","18.8241089032571","39.7866140941934","15.6170843657625","22.0589560197358","13.2829392761362","19.8305672452265","16.9763504965058","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.94275726458379","6.34825870646766","6.14807872539831","7.06541380556559","8.66464610447495","8.452868852459","8.15728604471858","8.64448641580706","8.87519664394338",
"Serbia","SRB","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.37418648909","18.2520546214794","21.2142910311837","19.8914228009044","18.9234098581651","19.3421885756782","21.5064821912703","24.0469316197897","24.1865483958673","22.6335104327748","19.5122005365667","20.3894381134531","20.7358087224645","20.1252511350826","19.5138780699612","19.1387460452074","18.9415172180259","18.9742943276531","17.8982496409662","18.0534585764353","16.4115098969173","15.9976656466348","16.1405002438304","16.5396316552388","16.620230805666","17.4809198248407","16.8507284153774",
"Sub-Saharan Africa (excluding high income)","SSA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","8.20861075405335","8.72738924220755","9.75206439075385","10.8043316626487","10.3188580794405","12.0268317818888","13.0161192197749","12.629626098409","12.3531789871171","12.6435640582201","13.0737629724592","14.5137755276641","15.1126503031178","14.8660792066466","13.4241586899479","13.2124077474732","13.1924850668383","13.1102005409987","12.7578545514868","12.1204725315675","12.0423795076447","11.28243550727","12.1449121860906","12.7937916179618","12.0901922659028","11.5588201737375","12.7621545041318","12.6965548930193","13.1179065847979","13.2129670504264","13.6953798142796","13.5992349040711","13.298826551439","12.7347157260041","12.6567094500543","12.8352455426522","12.6962700647267","12.2712560387015","12.1114030846218","13.2160073689784","12.2179018491958",
"South Sudan","SSD","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","8.21701434966401","8.7374391918862","9.76181382735942","10.8140596867204","10.3349297372829","12.0417411802015","13.0337704201406","12.6468304413524","12.3735224500525","12.6579141066869","13.0877056078651","14.5331105481658","15.1333096375104","14.8882303248236","13.443399577232","13.2336024465973","13.2158415225886","13.1398247911138","12.7810373118062","12.1575271276757","12.0876513501229","11.3086422108929","12.1745584150537","12.8257303872901","12.121545584386","11.5896457257942","12.7838008586848","12.7079924571105","13.1289986608094","13.2224377790374","13.7043408732811","13.6078831981855","13.3021464526115","12.7414318426115","12.6651200776809","12.8454957845611","12.7058747490972","12.2830775743711","12.1313412604378","13.23468587207","12.2364221671255",
"Small states","SST","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.2786168326803","19.5688888328263","19.5648209289667","19.3993453899775","20.1383834039542","19.215556318693","17.7934937337237","18.1135478475425","17.8442907105173","17.6617353048539","16.3516552803422","15.895668230835","16.0916875502199","15.6560914824051","14.4107663333665","18.0023704376277","16.9762549480349","15.4750369681623","15.9768239314994","17.0777322004334","17.4551153537425","19.6874492088319","19.4664819682889","18.619280107009","18.0193621746608","19.1153482333706","21.946363417636","19.2291704515782",
"Sao Tome and Principe","STP","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6699972245351","10.1228135467064","10.8991544648381","13.1791690167325","13.3244392562328","","","","","","","","","","","",
"Slovak Republic","SVK","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.2589223311096","24.6758189672496","30.3238772183787","28.1136297607277","24.0266345966974","23.786455407687","25.3005579758301","22.9904051384131","23.1859311722573","21.075814036509","20.742683750993","20.8948630150539","20.3789978435286","20.7112005068142","18.8306624735072","18.4824765303671","18.7691759035546","17.1425053565872","17.5331788494313","19.9933415002069","19.1958077129035","18.3161148508301","17.8222191705206","18.0758935968477","18.3580202791913","18.5493711108777","18.8802507917381","18.89705355306","18.6489193348343","19.5848538233489","20.9519024157427","21.4946784852155",
"Slovenia","SVN","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.8229794873689","17.7196632827829","17.6493154245092","17.6386068366849","17.7992852326796","18.4606878372717","18.8276863367944","18.6552372612997","18.7735597970787","18.8253164186766","18.9082215735669","18.6533028034237","17.4540512916663","18.1602880453248","20.1577402155575","20.4195374045183","20.5629364695652","20.355398541682","19.6408394030965","18.8880104347386","18.8231425503353","19.0355604006477","18.4526805826715","18.2469006361666","18.3336046944274","20.6268450538335","20.644648256281",
"Sweden","SWE","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","15.0750664869698","15.04311451157","15.8997272870952","16.4032987254836","16.3115298963912","16.8408039487518","17.9196603077568","18.518874243197","19.4972177738423","19.6934538836247","20.2370819552898","21.2101140309695","21.4332372488295","21.3963881518326","21.8931163757032","22.4522196496348","23.4619960370788","25.9277316440598","26.3397620293646","26.6827175995025","27.2098361501988","27.5174942477528","27.3623947584434","26.7438374586723","25.840204570609","25.5326430161057","25.2306657739887","24.4997828943301","23.8478686868836","24.1166845396254","25.1621820401025","25.9866231253841","27.0522731711055","27.3765144033096","26.3906139745805","25.48163834919","25.8357808134596","25.3117201501122","25.3735766325035","25.3955188223064","24.5318918954833","24.7371622590446","25.4515967142048","25.7127015543631","25.0213236265783","24.8966508988992","24.6292687114709","24.1465624263992","24.6375342039409","25.9990296803482","25.0323694915548","24.9371966292059","25.7501697796951","26.1965782564076","26.0843332757286","25.7181954103655","26.3653867889036","26.0224116526064","26.0593881166604","25.7532300951814","26.438701067651","25.8875350273386",
"Eswatini","SWZ","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","23.5482879596406","25.3799673965034","26.8246066994455","22.760249224729","18.9595106722655","17.5298804780877","16.7577413479053","22.0973782771536","15.0877192982456","13.8114209827357","13.6079900124844","13.3196721311475","15.6914893617021","13.1168831168831","14.6993318485523","17.2607879924953","18.2700421940928","20.499243570348","23.7002025658339","21.5912366676276","27.0330956385776","26.7119185466161","24.1562446462224","21.5766930661064","20.6158327621659","20.7679127725857","20.0645522751632","19.4250819809972","17.5454458780906","17.4342095724801","14.2957630763151","14.8694348039185","13.3755320772196","17.6101382806232","17.3425526396079","15.4323511931885","17.2085854558719","20.7216860636245","20.6582086812884","19.713856695711","14.6104587683494","14.579081459567","13.374864962094","15.3566414734766","17.7069240093909","16.9572984450513","17.112607895873","18.0663399914899","20.5134403862489","21.8247478299664","21.4874201748542","19.7784646375255","18.3069545966002","18.5587530727756","19.2756719143918","21.9579216863138","24.5042818850903","25.1543856527102","23.073166314959","21.6853152215288","22.6794843162176","19.3341313059792",
"Sint Maarten (Dutch part)","SXM","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","22.2924274128475","23.742903487429","25.1344989912576","26.2315423749845","28.665463424992","31.537517890002","34.8741229880314","32.8331151173331","30.680647879412","34.6418789941074","31.3276473108229","34.357823550798","31.8060516706979","33.3178384660081","27.6752579940013","28.2005959294985","30.3709706464974","29.4877015800619","29.3160933561031","27.4782033800256","29.4376449884009","29.5448119875601","31.2373098428763","26.9206501817745","35.884009335952","39.1928667453154","26.397464943491","33.6328575551649","","","39.4506274210167","35.2873231302339","27.3860282059692","28.8563253273216","27.2874839812046","27.4325553197939","27.480526069835","17.9600670041686","21.8759010600707","22.5487335897096","23.5393102753357","22.9948914729043","24.959912840631","33.1571421690663","38.4480429697423","36.5151340322265",
"Syrian Arab Republic","SYR","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","15.1208119581768","13.838985903273","13.0672853832836","12.5303434533167","12.9738403849026","14.0944934605389","14.6225425902415","15.1223861750186","17.8451769538638","16.2611098277398","17.5294117647059","17.8709596905029","17.7503250975293","21.5495385863503","17.7658567371411","21.0855949895616","20.0606673407482","19.594269425832","19.9759177498533","21.6144096064043","23.1519407060659","20.7610562962738","21.9558643949526","22.040905431772","22.6686310424464","23.8810453589667","21.4543744308687","17.9662052117264","13.1843028912049","16.0049212033012","14.3488566232372","15.2719826424105","14.4197185372548","13.5923432949451","13.4398074692601","13.4347388239415","11.7703084719414","11.399883847102","11.1988958104559","10.6040591288891","12.4078207164753","12.4971252802852","12.275717423875","13.4124895383662","15.6216280642928","13.7165286589956","11.2915053486901","12.286981935217","11.2284421133469","11.973436003023","13.3239984096056","12.7846233306279","14.5638350697326","19.114396445054","19.6239364159397","16.7235303672229","16.7288942442319","16.4912083998601","15.9632633383117","15.3699342294974","11.5325844117523","",
"Turks and Caicos Islands","TCA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","12.6253614649825","12.6685450915676","13.1793637618891","13.4132665465163","13.5831153689458","13.7601808085272","14.6389891528856","15.7300309194126","16.3811648232059","17.7462617246958","18.7103531622835","19.2570864289608","19.5112078474773","21.6966262315346","19.3935493918495","17.794231684057","16.6608090233687","16.8973706647725","17.8586628937427","","","","5.4708754567705","6.05033852332866","10.0164711726446","11.7458857327408","13.9063450213389","15.825724298962","12.7068392748719","15.0455519137446","10.0460309586386","8.9134320968893","9.19817556258545","10.0472808872524","8.07569996025979","7.26865987143635","7.89557643480366","6.52730518893146","5.62853278406866","6.92631260614753","7.71826323002747","7.4899498087107","7.70536802214167","7.58790625691191","4.90858965673958","4.15740418374382","4.57324300479471","5.99965387678657","6.26676943057335","7.5931202397766","6.73529152085569","6.48380685812315","6.87614524554377","7.92415727038867","6.22582937741416","5.1450878004325","4.21168691176471","4.32522476033042","3.60339327694371","3.58751257827853","4.73537683019999","4.68311993167555",
"East Asia & Pacific (IDA & IBRD countries)","TEA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","11.4974344600378","12.6827643326268","11.9568302182388","12.7186363808654","12.1792512094891","11.4648848918416","11.7246224574133","10.6478979132856","10.716265516028","11.1277696383264","11.0937870134565","11.8014790092117","12.064854825797","11.5699104512751","11.4068079981919","11.5878763498678","12.1024063395421","12.1363970032587","12.2995388508971","12.7313843804285","12.5360979417825","12.3587177991866","12.5953967237135","12.7497815573147","13.2476351913005","13.2622220115386","12.6816507478027","11.4738535263071","11.2545513438399","12.0542627240379","12.2560935678058","12.2448170970282","12.5590589826772","12.4378490879738","12.244100231714","11.9140423182139","11.8508851043873","12.3068726676819","13.6873253487932","14.5761016608614","14.7792876866355","14.7626696009489","14.4928213021828","13.9621222479673","13.4923855041332","13.5711934133272","13.606033572695","13.559886811986","13.5196419920984","14.0366009801822","13.8202537630008","14.3795802687896","14.9258267653456","15.1395939191329","15.1300616898199","15.5492516269056","15.6001464147758","15.5150098545722","15.7312982372878","15.8841837471052","16.4185406875139","15.4277684884664",
"Europe & Central Asia (IDA & IBRD countries)","TEC","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.490099618653","22.0029561726017","18.9477183228949","16.4287117535667","19.722880180982","18.5281618175918","17.5661439194851","17.610872942855","18.5861410618535","16.1275430737181","15.6337077102164","15.227716152941","16.3526315765422","16.698989291154","16.6496512794473","15.9356415351906","15.8572608712338","16.1840133078567","16.198236556217","16.5235201382338","18.2656259030244","17.1778965019592","16.1498080968583","16.4890071388297","16.7310327577711","16.3718921146057","16.0115633132078","16.582564624244","16.4955701542416","16.3946700800699","16.8450510203995","18.1540046326031","16.5986861514084",
"Togo","TGO","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","11.763990651855","10.331452852268","9.88503204626969","12.0279273600116","12.1614221730525","11.4060598140884","10.9862477148428","10.2345590289151","10.2385179029245","9.45636759751424","15.7679651597585","18.9584353454127","20.3332196958627","18.326284286609","14.0822090311851","21.7080883657041","22.4372973978013","17.8010463545407","18.8172046710602","25.4691615106962","22.3656817438971","19.0822180978397","19.1111155157202","17.2378340891261","15.7425113380218","13.0510943646055","17.5557974622315","18.0340963479197","13.4652348837926","13.7603573537532","14.2005379704112","17.5213549782378","12.3726399487301","16.088802762653","13.1545399613321","12.1222255990239","12.0188844423462","10.2984165120596","10.8600754258815","9.72794759960791","12.4865863246105","13.4382823048739","10.5757885197038","10.8579848863214","11.0350903690278","13.0016601118435","14.9983557558314","13.6272614279796","12.453857362584","11.4516156434227","13.3628345703109","16.9007902389787","15.3021275907162","15.0795234775569","16.5429430620563","17.9894060022405","13.8250028886137","12.8519318586354","14.9382766051538","13.705911038128","13.8058995081258","13.2424425201988",
"Thailand","THA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","9.13512169945249","8.80547003185833","9.08958023322682","9.38890691156436","9.24420721607216","9.12915855641871","8.4584000395381","8.8335608600539","10.0691784738886","10.0945692247277","11.2469471209191","11.5228161293259","10.9182834461715","9.74110775392011","9.34276483885793","10.316518795322","10.9694081826277","10.6376701890489","11.1804585581126","11.9516911120827","12.2921076760429","12.7581025820836","13.0906673998454","12.8749636513441","13.1670830492867","13.5279694129657","12.7549303450319","11.3256811788169","10.0467751984605","9.52066541619023","9.40461513137137","9.22060819677098","9.89796925226476","11.0012606383598","11.0522649217016","11.2506028289929","11.584261126839","12.0838331235099","13.0644916690294","13.5690524039913","13.575965221645","13.4744970113195","13.1723845314163","12.9255475002545","13.1136902414944","13.6536233728387","13.5022624455935","13.9259484673327","14.3419509919152","15.9800519057133","15.8008150334771","16.1417809611223","16.3529827045331","16.3634854486488","16.9163611055347","17.1211512659094","16.8651827576018","16.2984037874409","16.1739664282364","16.1739375154914","17.840688407945","18.175332670034",
"Tajikistan","TJK","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.9076174582072","17.4123762376238","15.8065902578797","16.8229571984436","16.5058664608259","9.51861894079781","9.92609665427509","8.290675547098","8.65901006318746","8.59882677095369","8.26426891250473","11.784735621747","14.600505092554","11.1042077298826","8.90397051013714","9.33359688258881","12.4623700220569","11.3267036600815","13.6533083259342","12.8418194236667","13.2973252306821","14.0398407791244","11.5589531129237","11.7568255694895","11.3864820445011","11.2210663784563","11.154496661602","11.5680045927562","",
"Turkmenistan","TKM","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","22.2222222222222","21.4285714285714","23.3333333333333","22.0338983050847","","10.7784431137725","8.48623853211009","11.9325153374233","7.77677419354839","17.8667866786679","19.0782422293676","15.4574918972825","18.5142638330461","14.6720288448204","12.919982316534","14.0055550879556","13.9189921430507","14.6464363697441","11.708391388377","9.84814814814815","7.03052354962604","7.44128725417021","7.1284298188372","6.63145892096261","5.94104851423896","6.06285750091753","6.58395408081004","7.40788035020232","7.38034488478826","7.79708005002185","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","9.92051553474704","9.83878890802414","9.9278112294481","9.65131611314818","8.45033490518516","8.5938312261035","9.38188955482467","9.25695863450185","9.23666789474289","9.22858469258875","9.74741809247873","10.15594920368","10.129252655686","10.1514697871601","10.3493551987006","10.7278611477107","10.6112583975537","10.1741188178149","10.4206418198004","10.4432269597111","10.0710152287236","10.6574932737207","10.8860781294974","9.85137043012974","9.49318104109438","9.53246091168388","9.70688228891497","10.1225952080061","10.1285346509374","11.3805356661658","12.2137589878615","10.9963605816829","10.5730264888388","12.3531993668914","12.8878442166616","14.9350469881519","14.4550000968695","14.4947428263216","14.7390590499864","14.1845543079366","13.6550913986523","13.8201327004899","13.7301551705136","13.8461459296851","13.4308550441774","13.7183947685618","13.8745952060641","14.1629283435049","14.4013515416534","15.7458133997722","15.3219817479721","15.3374479862964","15.2986565860842","15.5703586570275","15.8172597572095","16.1302542963442","16.3011466868385","16.2893247037459","15.7961287310643","15.8343003511191","16.6468739800266","15.5231280478149",
"Timor-Leste","TLS","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","133.261788252895","136.350311607551","147.718905384052","102.26335064764","77.8646880940262","52.6386411765131","82.4137044886608","105.19204392741","111.602724933411","115.932401884426","103.173065756486","89.7167643676889","84.2055154270336","62.3460998709433","65.6763796842014","58.7895357661741","55.2659654297496","54.7449508490212","56.265514573698","47.1670456418492","44.380237680597","28.2900198712112",
"Middle East & North Africa (IDA & IBRD countries)","TMN","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","17.2779696089827","17.9669433911244","18.0644620310334","19.3652860738179","20.0631170755982","20.2452720606552","21.5220266426237","21.8206595864952","20.5599955724911","21.3475826610266","23.5431098891297","22.6876238546722","21.2802501254765","22.8102345988892","19.9448186010323","20.0734410427647","23.0903696017949","22.6789618681906","22.1214469464057","20.4519867111568","20.2392189638002","20.6471728169385","20.7490769570992","21.2683785719311","19.1128977125533","13.6514415924948","16.0706837940929","16.4145412463229","15.5940209924952","15.3243552540446","14.7344574432601","13.7501527176794","13.9741809801882","14.8438912278897","13.6925251723437","13.7784019949455","14.2429877089063","14.2139922545367","13.7200240287761","14.5662362131661","13.7417933618339","12.9402686027433","12.5276920652119","12.3999334987199","13.9507378442405","13.7919964067143","16.1597590908097","15.501360339943","15.8401671990794","16.2211644728875","17.1190978884914","17.048309623571","16.8498547902058","16.1589684240813","16.4830891054846","16.9540078389763","14.6642814911265",
"Tonga","TON","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","12.9929646946065","19.1677380506778","15.294167324414","14.714118537895","14.9205062176075","14.8290680520813","14.0243339549139","16.9022600624254","14.3000932518243","15.8241247899906","15.9643247517384","15.7869458248792","16.6568070166414","16.2905280361478","17.4117383345164","19.1307184212672","20.4338086014981","18.943144030069","17.6746491365368","15.8088606141977","16.3376090109435","17.3859682016859","18.8236931222268","18.1961485384738","18.5583751193319","17.980516366907","19.289436617533","16.8999943020415","16.848109555772","16.0804226704277","15.6089667731681","21.1662386335008","18.234144969029","18.643070559054","20.1955717773134","18.1756526342581","18.3319786218496","19.4382570458527","20.054243690117","20.1833334085975","21.3164555292442","20.4249477717912","20.0636140604191","19.2210010479639","20.3262319657814","23.0741138905953","30.7025602930968",
"South Asia (IDA & IBRD)","TSA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","6.20141614844061","6.40160256899693","7.03931097737792","7.73325189634444","7.43457758142305","8.00361789075533","8.49450030849298","7.77897266501106","7.98337051490408","8.21239044622642","8.41564389738939","9.11333682147144","9.276110112162","8.24535243681207","8.31977710730288","8.56325014213832","9.32754597895706","8.99747114191348","9.10734104532643","9.52010671107355","9.29905936648548","9.13392191383255","9.66119813418804","9.7518100202338","9.99667781243382","10.4293663114544","11.0305922265058","11.3869359545946","11.3305149653502","11.434871805109","10.9639197232331","10.7455589070276","10.4813414265483","10.5896539476338","10.0679016246494","10.1569571756561","10.0321777490924","10.4689944475158","11.0550987495918","11.1668753360358","10.7001084927527","10.4756199885448","10.3552133480731","10.0640552421218","9.67730299517913","9.66278091214369","9.65818712094042","9.65160693144294","10.1773038305154","11.0164109779033","10.6111602605543","10.5720472948404","10.277254131476","9.95630143890063","10.0679206837516","10.0762136272363","9.8969879829165","10.2907968048147","10.3466846364337","10.4511702236748","11.3669149411873","10.5740068803634",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","8.21701434966401","8.7374391918862","9.76181382735942","10.8140596867204","10.3349297372829","12.0417411802015","13.0337704201407","12.6468304413524","12.3735224500525","12.6579141066869","13.0877056078651","14.5331105481658","15.1333096375105","14.8882303248236","13.443399577232","13.2336024465973","13.2158415225886","13.1398247911138","12.7810373118062","12.1575271276757","12.087651350123","11.3086422108929","12.1745584150537","12.8257303872901","12.121545584386","11.5896457257943","12.7838008586849","12.7079924571105","13.1289986608094","13.2224377790374","13.7043408732811","13.6078831981855","13.3021464526115","12.7414318426115","12.6651200776809","12.8454957845611","12.7058747490972","12.2830775743711","12.1313412604378","13.23468587207","12.2364221671255",
"Trinidad and Tobago","TTO","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
